Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
52,No,Travel Rarely,1323.0, Research & Development ,2,High School,"316,0",Medium,Female,89.0,Low,Entry Level, Laboratory Technician ,High,Single,3212.0,3300,7,No,15,"3,0",Low,Zero,6.408000726439325,3,"2,0",2,2,2,Yes
59,No,Travel Rarely,818.0, Human Resources ,6,Secondary,Unknown,Low,Male,66.0281045751634,Medium,Entry Level, Human Resources ,Medium,Married,6399.663530605464,25657,8,No,17,"3,0",High,Zero,11.52060986020989,2,"2,0",2,2,2,No
32,Yes,Unknown,515.0, Research & Development ,1,High School,Unknown,High,Male,62.0,Low,Entry Level, Laboratory Technician ,Medium,Single,2609.1072608706436,9571,0,No,14,"3,0",High,Zero,4.0,2,"1,0",3,1,2,Yes
39,No,Unknown,1431.0, Research & Development ,24,Bachelor's,"332,0",Low,Female,96.0,Medium,Entry Level, Laboratory Technician ,Medium,Divorced,4121.174635801204,15417,7,No,14,"3,0",Medium,High,7.0,1,"3,0",3,1,2,No
32,No,Non Travel,976.0, Research & Development ,26,Bachelor's,Unknown,Medium,Male,100.0,Medium,Assistant, Sales Executive ,High,Unknown,2609.1072608706436,12069,0,No,18,"3,0",Very Low,Zero,4.0,2,"3,0",3,2,2,Yes
31,No,Unknown,1327.0, Research & Development ,3,Bachelor's,"337,0",Low,Male,73.0,Medium,Coordinator, Research Director ,Medium,Divorced,6399.663530605464,13523,9,No,12,"3,0",Very Low,Low,11.52060986020989,3,"3,0",2,2,2,Yes
33,No,Travel Rarely,832.0, Research & Development ,5,Bachelor's,"338,0",Medium,Female,63.0,Low,Entry Level, Research Scientist ,High,Married,2911.0,14776,1,No,13,"3,0",Medium,Low,2.0,2,"2,0",2,0,2,Yes
45,No,Unknown,1199.0, Research & Development ,23,Bachelor's,"341,0",Very Low,Male,77.0,High,Assistant, Manufacturing Director ,Medium,Unknown,5129.219552421579,5118,4,No,17,"3,0",High,Low,9.0,1,"3,0",3,0,2,Yes
42,No,Unknown,916.0, Research & Development ,17,Secondary,"347,0",High,Female,82.0,High,Assistant, Research Scientist ,Very Low,Single,6399.663530605464,23016,3,Yes,13,"3,0",Medium,Zero,11.52060986020989,1,"3,0",3,0,2,Yes
29,No,Unknown,1247.0, Research & Development ,19,Secondary,"349,0",High,Male,45.0,Medium,Assistant, Sales Executive ,High,Divorced,6931.0,10732,2,No,14,"3,0",High,Low,12.371878031312107,2,"3,0",3,0,2,No
25,No,Travel Rarely,685.0, Research & Development ,1,High School,"350,0",Very Low,Female,62.0,Medium,Assistant, Manufacturing Director ,Medium,Married,3113.1297191808303,7505,0,No,12,"3,0",High,Medium,5.0,3,"3,0",4,1,2,No
32,No,Unknown,128.0, Research & Development ,2,Primary,"362,0",High,Male,84.0,Low,Assistant, Laboratory Technician ,Very Low,Unknown,2176.0,19737,4,No,13,"3,0",High,Zero,9.0,5,"3,0",6,0,4,No
28,No,Travel Rarely,1158.0, Research & Development ,9,High School,Unknown,High,Male,94.0,Medium,Entry Level, Research Scientist ,High,Married,6399.663530605464,2613,1,No,23,"4,0",High,Low,11.52060986020989,3,"3,0",5,0,4,Yes
21,No,Travel Rarely,996.0, Research & Development ,3,Secondary,"379,0",High,Male,100.0,Low,Entry Level, Research Scientist ,Medium,Single,3230.0,10531,1,No,17,"3,0",Very Low,Zero,6.436865956739866,4,"4,0",3,1,0,No
37,No,Non Travel,728.0, Research & Development ,1,Bachelor's,"380,0",Very Low,Female,80.0,Medium,Coordinator, Research Director ,High,Divorced,6399.663530605464,11677,2,Yes,18,"3,0",Very Low,Medium,11.52060986020989,2,"3,0",5,0,2,No
38,No,Travel Rarely,688.0, Research & Development ,23,Bachelor's,"393,0",High,Male,82.0,Medium,Assistant, Healthcare Representative ,High,Unknown,6399.663530605464,18899,9,No,14,"3,0",Low,Low,11.52060986020989,2,"3,0",2,1,2,No
26,Yes,Travel Rarely,1449.0, Research & Development ,16,Bachelor's,"394,0",Very Low,Male,45.0,Medium,Entry Level, Laboratory Technician ,Low,Divorced,6399.663530605464,14180,2,Yes,13,"3,0",High,Low,11.52060986020989,2,"3,0",3,0,2,No
49,No,Unknown,636.0, Research & Development ,10,Bachelor's,"396,0",Medium,Female,66.0281045751634,Medium,Director, Research Director ,Very Low,Single,18665.0,25594,9,Yes,11,"3,0",High,Zero,31.188800939453337,4,"3,0",3,1,2,Yes
31,No,Travel Frequently,444.0, Sales ,5,High School,Unknown,High,Female,84.0,Medium,Entry Level, Sales Representative ,Low,Divorced,2789.0,3909,1,No,11,"3,0",Medium,Low,2.0,5,"2,0",2,2,2,Yes
37,No,Travel Frequently,889.0, Research & Development ,9,High School,"403,0",Low,Male,53.0,Medium,Entry Level, Research Scientist ,High,Married,6399.663530605464,11411,1,No,12,"3,0",Medium,High,11.52060986020989,3,"2,0",4,1,2,No
31,No,Travel Rarely,691.0, Research & Development ,11,Bachelor's,"423,0",Very Low,Male,86.0,Medium,Entry Level, Research Scientist ,High,Married,6399.663530605464,10077,0,No,12,"3,0",Medium,Low,11.52060986020989,4,"3,0",5,0,3,Yes
31,No,Travel Rarely,106.0, Research & Development ,2,High School,"424,0",Very Low,Male,62.0,Low,Assistant, Human Resources ,Very Low,Unknown,6410.0,17822,3,No,12,"3,0",High,Zero,11.536389976502019,1,"3,0",2,1,0,No
31,No,Unknown,802.0852348993288, Research & Development ,2,Bachelor's,Unknown,Medium,Male,32.0,Medium,Entry Level, Research Scientist ,High,Unknown,2105.0848025604564,7747,0,No,18,"3,0",Low,Low,3.0,2,"1,0",2,2,2,Yes
52,Yes,Unknown,723.0, Research & Development ,17,Bachelor's,"433,0",Very Low,Male,85.0,Low,Assistant, Research Scientist ,Low,Unknown,4941.0,17747,2,No,15,"3,0",Very Low,Zero,11.0,3,"2,0",8,7,7,No
28,Yes,Unknown,1157.0, Research & Development ,2,Bachelor's,"440,0",Very Low,Male,84.0,Very Low,Entry Level, Research Scientist ,High,Married,6399.663530605464,24737,5,Yes,13,"3,0",High,Zero,11.52060986020989,4,"2,0",3,2,2,Yes
47,No,Travel Rarely,1482.0, Research & Development ,5,Postgraduate,"447,0",High,Male,42.0,Medium,Director, Research Director ,Medium,Married,11177.489052143825,16375,4,No,11,"3,0",Low,Low,21.0,2,"3,0",3,1,1,No
29,No,Unknown,738.0, Research & Development ,9,Postgraduate,"455,0",Low,Male,30.0,Low,Entry Level, Laboratory Technician ,High,Unknown,3983.0,7621,0,No,17,"3,0",Medium,Zero,4.0,2,"3,0",3,2,2,Yes
37,No,Unknown,1192.0, Research & Development ,5,Secondary,"460,0",High,Male,61.0,Medium,Assistant, Manufacturing Director ,High,Unknown,6347.0,23177,7,No,16,"3,0",Medium,Medium,8.0,2,"2,0",6,0,4,Yes
23,No,Unknown,1309.0, Research & Development ,26,Primary,"465,0",Medium,Male,83.0,Medium,Entry Level, Research Scientist ,High,Unknown,2904.0,16092,1,No,12,"3,0",Medium,Medium,5.914084563518966,2,"2,0",4,0,2,No
42,No,Travel Rarely,544.0, Human Resources ,2,Primary,"470,0",Medium,Male,52.0,Medium,Entry Level, Human Resources ,Medium,Divorced,2696.0,24017,0,Yes,11,"3,0",Medium,Low,4.0,5,"3,0",3,1,0,No
30,No,Unknown,641.0, Sales ,25,Secondary,"475,0",High,Female,85.0,Medium,Assistant, Sales Executive ,Medium,Unknown,2609.1072608706436,6069,7,No,12,"3,0",Low,Low,4.0,2,"4,0",2,2,2,No
21,Yes,Unknown,756.0, Research & Development ,31,Primary,"478,0",Very Low,Female,99.0,Low,Entry Level, Sales Representative ,Low,Single,2174.0,9150,1,No,11,"3,0",Medium,Zero,3.0,3,"3,0",3,1,2,Yes
57,No,Travel Rarely,593.0, Research & Development ,1,Bachelor's,"482,0",High,Male,88.0,Medium,Assistant, Healthcare Representative ,Medium,Unknown,6755.0,2967,2,No,11,"3,0",Medium,Zero,12.089640223929045,2,"3,0",3,1,2,Yes
21,No,Unknown,895.0, Research & Development ,9,Secondary,Unknown,Very Low,Male,39.0,Medium,Entry Level, Sales Representative ,High,Single,2105.0848025604564,2851,1,No,24,"4,0",Medium,Zero,3.0,3,"2,0",3,2,2,Yes
31,No,Travel Rarely,408.0, Research & Development ,9,Bachelor's,Unknown,Medium,Male,42.0,Low,Entry Level, Research Scientist ,Low,Unknown,2657.0,7551,0,No,16,"3,0",High,Zero,3.0,5,"3,0",2,2,2,Yes
29,No,Unknown,1283.0, Research & Development ,17,High School,"495,0",Very Low,Male,54.0,Medium,Entry Level, Research Scientist ,High,Unknown,3617.1521774910175,18168,9,No,16,"3,0",High,Zero,6.0,4,"3,0",3,1,2,No
27,No,Travel Rarely,1469.0, Research & Development ,1,Secondary,Unknown,High,Male,82.0,Medium,Entry Level, Laboratory Technician ,Low,Unknown,3113.1297191808303,17881,1,No,11,"3,0",Low,Low,5.0,2,"3,0",5,0,4,Yes
49,No,Travel Rarely,1261.0, Research & Development ,7,High School,Unknown,Low,Male,31.0,Low,Coordinator, Healthcare Representative ,Medium,Single,10965.0,12066,8,No,24,"4,0",Medium,Zero,18.840896866444346,2,"3,0",5,0,0,Yes
36,No,Travel Rarely,329.0, Research & Development ,2,High School,"501,0",High,Female,96.0,Medium,Entry Level, Research Scientist ,Medium,Married,2543.0,11868,4,No,13,"3,0",Low,Low,5.33517633360257,3,"3,0",2,2,2,Yes
34,Yes,Non Travel,1362.0, Research & Development ,19,High School,"502,0",Very Low,Male,67.0,High,Assistant, Sales Executive ,High,Unknown,5304.0,4652,8,Yes,13,"3,0",Low,Zero,9.762781936924364,3,"2,0",5,0,4,Yes
24,No,Unknown,1371.0, Research & Development ,10,Bachelor's,"507,0",High,Female,77.0,Medium,Assistant, Sales Executive ,Medium,Divorced,6399.663530605464,5915,1,Yes,12,"3,0",High,Low,11.52060986020989,2,"4,0",5,0,3,Yes
42,No,Unknown,201.0, Research & Development ,1,Bachelor's,"517,0",Low,Female,66.0281045751634,Medium,Entry Level, Laboratory Technician ,Very Low,Unknown,4625.197094111392,20490,3,No,16,"3,0",Low,Low,8.0,5,"3,0",5,1,2,Yes
54,No,Unknown,821.0, Research & Development ,5,Secondary,"522,0",Very Low,Male,86.0,Medium,Director, Research Director ,Very Low,Married,19406.0,8509,4,No,11,"3,0",Medium,Low,24.0,4,"2,0",4,1,2,No
34,No,Unknown,1381.0, Research & Development ,4,Bachelor's,"523,0",Medium,Female,72.0,Medium,Assistant, Sales Executive ,Medium,Married,6538.0,12740,9,No,15,"3,0",Very Low,Low,11.741653836416974,3,"3,0",3,1,2,Yes
43,No,Unknown,313.0, Research & Development ,21,High School,"525,0",High,Male,61.0,Medium,Entry Level, Laboratory Technician ,High,Unknown,2258.0,15238,7,No,20,"4,0",Very Low,Low,4.87814352051068,1,"3,0",3,1,2,Yes
43,No,Travel Rarely,1473.0, Research & Development ,8,Bachelor's,"526,0",Medium,Female,74.0,Medium,Assistant, Healthcare Representative ,Medium,Unknown,6399.663530605464,2227,4,Yes,14,"3,0",High,Zero,11.52060986020989,3,"3,0",5,0,2,Yes
31,No,Travel Rarely,329.0, Research & Development ,1,Secondary,"530,0",High,Male,98.0,Low,Entry Level, Laboratory Technician ,Very Low,Married,2218.0,16193,1,No,12,"3,0",Medium,Low,4.0,3,"3,0",4,3,2,No
25,Yes,Travel Rarely,688.0, Research & Development ,3,High School,Unknown,Very Low,Male,91.0,Medium,Entry Level, Laboratory Technician ,Very Low,Married,3617.1521774910175,9396,5,No,13,"3,0",Medium,Low,6.0,5,"3,0",2,0,2,Yes
45,No,Unknown,192.0, Research & Development ,10,Secondary,"544,0",Very Low,Male,69.0,Medium,Entry Level, Research Scientist ,High,Married,2654.0,9655,3,No,21,"3,0",High,Medium,8.0,3,"2,0",2,0,2,Yes
52,No,Travel Rarely,1490.0, Research & Development ,4,Secondary,Unknown,High,Female,66.0281045751634,Medium,Manager, Manager ,High,Married,16217.713635245696,10310,2,No,13,"3,0",High,Zero,31.0,2,"1,0",5,1,4,No
34,Yes,Travel Frequently,296.0, Research & Development ,6,Secondary,"555,0",High,Female,33.0,Very Low,Entry Level, Sales Representative ,Medium,Unknown,2105.0848025604564,12253,0,No,16,"3,0",High,Low,3.0,3,"2,0",2,1,0,Yes
26,No,Travel Rarely,1349.0, Research & Development ,23,High School,Unknown,Very Low,Female,90.0,Medium,Entry Level, Research Scientist ,High,Divorced,6399.663530605464,3032,1,No,22,"4,0",Low,Medium,11.52060986020989,3,"1,0",3,0,2,Yes
29,No,Unknown,986.0, Research & Development ,3,Bachelor's,"564,0",Low,Male,93.0,Low,Coordinator, Research Director ,Medium,Unknown,11935.0,21526,1,No,18,"3,0",Medium,Zero,20.396412054862367,2,"3,0",10,0,7,Yes
29,Yes,Unknown,408.0, Research & Development ,25,Postgraduate,Unknown,Medium,Female,71.0,Low,Entry Level, Research Scientist ,Low,Married,2546.0,18300,5,No,16,"3,0",Low,Zero,6.0,2,"4,0",2,1,1,No
46,No,Unknown,1009.0, Research & Development ,2,High School,Unknown,Very Low,Male,51.0,Medium,Manager, Research Director ,Medium,Married,17861.0,2288,6,No,13,"3,0",Medium,Zero,29.899487319362528,2,"1,0",3,0,1,No
46,No,Unknown,1125.0, Research & Development ,10,High School,"580,0",Medium,Female,94.0,Low,Coordinator, Sales Executive ,High,Unknown,8153.354302282702,11563,2,No,19,"3,0",Medium,Low,15.0,3,"3,0",3,1,2,No
30,No,Travel Rarely,413.0, Sales ,7,Primary,"585,0",High,Male,57.0,Medium,Entry Level, Sales Representative ,Low,Single,6399.663530605464,18398,0,No,14,"3,0",Very Low,Zero,11.52060986020989,3,"3,0",3,1,2,Yes
34,Yes,Travel Frequently,988.0, Human Resources ,23,High School,Unknown,Low,Female,43.0,Medium,Coordinator, Human Resources ,Very Low,Divorced,6399.663530605464,11533,9,Yes,15,"3,0",Medium,High,11.52060986020989,2,"3,0",3,0,2,No
42,No,Unknown,1474.0, Research & Development ,5,Secondary,"591,0",Low,Male,97.0,Medium,Entry Level, Laboratory Technician ,Medium,Married,6399.663530605464,9260,4,No,17,"3,0",High,Low,11.52060986020989,4,"3,0",2,2,0,Yes
22,Yes,Unknown,1368.0, Research & Development ,25,Primary,"593,0",Medium,Male,99.0,Low,Entry Level, Laboratory Technician ,Medium,Single,3894.0,9129,5,No,16,"3,0",Medium,Zero,4.0,3,"3,0",2,1,2,Yes
29,No,Travel Rarely,232.0, Research & Development ,19,High School,"611,0",High,Male,34.0,Medium,Assistant, Manufacturing Director ,High,Divorced,4262.0,22645,4,No,12,"3,0",Low,Medium,8.0,2,"4,0",3,1,2,Yes
46,No,Travel Frequently,1034.0, Research & Development ,18,Primary,"624,0",Very Low,Female,86.0,Medium,Coordinator, Healthcare Representative ,Medium,Married,10527.0,8984,5,No,11,"3,0",High,Zero,18.138509595797863,3,"2,0",2,1,2,Yes
32,Yes,Unknown,1474.0, Sales ,11,Bachelor's,"631,0",High,Male,66.0281045751634,High,Assistant, Sales Executive ,Medium,Unknown,6399.663530605464,23914,8,No,12,"3,0",High,Zero,11.52060986020989,2,"3,0",4,1,2,Yes
24,No,Unknown,802.0852348993288, Research & Development ,24,High School,"632,0",High,Male,38.0,Medium,Entry Level, Sales Representative ,High,Unknown,2400.0,5530,0,No,13,"3,0",Medium,Medium,3.0,3,"3,0",2,2,1,No
35,No,Travel Rarely,538.0, Research & Development ,25,Secondary,"652,0",Very Low,Male,54.0,Low,Assistant, Laboratory Technician ,High,Single,3681.0,14004,4,No,14,"3,0",High,Zero,7.160100338158964,3,"3,0",3,0,2,No
42,No,Unknown,622.0, Research & Development ,2,Bachelor's,"659,0",Medium,Female,81.0,Medium,Assistant, Healthcare Representative ,High,Married,5633.242010731766,5718,1,No,13,"3,0",Low,Medium,10.0,4,"3,0",10,2,2,Yes
48,No,Travel Rarely,1236.0, Research & Development ,1,Bachelor's,"664,0",High,Female,40.0,Low,Manager, Manager ,Very Low,Married,11177.489052143825,17997,7,No,11,"3,0",Very Low,Low,21.0,3,"1,0",3,0,2,Yes
44,No,Travel Rarely,1112.0, Research & Development ,1,Bachelor's,"665,0",Very Low,Female,50.0,Low,Assistant, Human Resources ,Medium,Unknown,5633.242010731766,26894,4,No,11,"3,0",Low,Zero,10.0,1,"4,0",2,0,2,Yes
34,No,Unknown,204.0, Sales ,14,High School,"666,0",Medium,Female,31.0,Medium,Entry Level, Sales Representative ,Medium,Unknown,4625.197094111392,2912,1,Yes,18,"3,0",High,Medium,8.0,3,"3,0",8,0,6,Yes
21,No,Unknown,1343.0, Research & Development ,22,Primary,Unknown,Medium,Male,49.0,Medium,Entry Level, Sales Representative ,Medium,Unknown,3447.0,24444,1,No,11,"3,0",Medium,Zero,6.784852344251937,2,"3,0",3,1,2,Yes
44,No,Travel Rarely,1315.0, Research & Development ,3,Bachelor's,"671,0",High,Male,35.0,Medium,Director, Manager ,High,Unknown,19513.0,9358,4,No,12,"3,0",Very Low,Low,26.0,2,"4,0",2,0,1,Yes
22,No,Travel Rarely,802.0852348993288, Research & Development ,6,Primary,"675,0",Very Low,Male,69.0,Medium,Entry Level, Research Scientist ,Medium,Married,6399.663530605464,12145,0,No,20,"4,0",High,Zero,11.52060986020989,3,"3,0",2,2,2,Yes
26,No,Travel Rarely,991.0, Research & Development ,6,High School,"686,0",Medium,Female,71.0,Medium,Entry Level, Laboratory Technician ,High,Unknown,2659.0,17759,1,Yes,13,"3,0",Medium,Low,5.521196706650498,2,"3,0",3,0,2,No
36,No,Unknown,913.0, Research & Development ,9,Secondary,"699,0",Low,Male,48.0,Low,Assistant, Manufacturing Director ,Low,Unknown,8847.0,13934,2,Yes,11,"3,0",Medium,Low,13.0,2,"3,0",3,0,2,Yes
27,No,Unknown,1115.0, Research & Development ,3,Bachelor's,Unknown,Very Low,Male,54.0,Low,Entry Level, Research Scientist ,High,Single,2045.0,15174,0,No,13,"3,0",High,Zero,5.0,0,"3,0",4,1,1,Yes
23,No,Travel Rarely,885.0, Research & Development ,4,High School,"705,0",Very Low,Male,58.0,High,Entry Level, Research Scientist ,Very Low,Unknown,3113.1297191808303,8544,2,No,16,"3,0",Very Low,Low,5.0,3,"4,0",3,0,2,No
25,No,Unknown,810.0, Research & Development ,8,High School,"707,0",High,Male,57.0,High,Assistant, Sales Executive ,Low,Unknown,4851.0,15678,0,No,22,"4,0",Medium,Low,4.0,4,"3,0",3,1,2,No
48,No,Unknown,817.0, Research & Development ,14,Primary,"712,0",Very Low,Male,56.0,High,Assistant, Sales Executive ,Low,Married,8120.0,18597,3,No,12,"3,0",High,Zero,14.278586855053366,3,"3,0",2,2,2,Yes
24,Yes,Travel Rarely,693.0, Research & Development ,3,Secondary,Unknown,Very Low,Female,65.0,Medium,Assistant, Sales Executive ,Medium,Single,4577.0,24785,9,No,14,"3,0",Very Low,Zero,8.596947357563646,3,"3,0",2,2,0,Yes
60,No,Travel Rarely,1179.0, Research & Development ,16,Bachelor's,"732,0",Very Low,Male,84.0,Medium,Assistant, Sales Executive ,Very Low,Single,5405.0,11924,8,No,14,"3,0",High,Zero,10.0,1,"3,0",2,2,2,No
50,No,Unknown,316.0, Research & Development ,8,Bachelor's,"738,0",High,Male,54.0,Medium,Entry Level, Sales Representative ,Low,Married,2609.1072608706436,9983,7,No,15,"3,0",High,Low,4.0,2,"3,0",2,2,2,Yes
44,No,Non Travel,381.0, Research & Development ,24,High School,"744,0",Very Low,Male,49.0,Very Low,Entry Level, Laboratory Technician ,Medium,Single,3708.0,2104,2,No,14,"3,0",Medium,Zero,9.0,5,"3,0",5,1,4,No
47,No,Travel Frequently,217.0, Research & Development ,3,High School,"746,0",High,Female,49.0,Medium,Manager, Sales Executive ,Medium,Divorced,13770.0,10225,9,Yes,12,"3,0",High,Medium,28.0,2,"2,0",22,11,13,Yes
42,Yes,Unknown,933.0, Research & Development ,19,High School,"752,0",Medium,Male,57.0,High,Entry Level, Research Scientist ,Medium,Divorced,6399.663530605464,20366,6,No,12,"3,0",High,Zero,11.52060986020989,2,"3,0",2,2,2,Yes
43,No,Travel Frequently,775.0, Research & Development ,15,High School,"754,0",High,Male,47.0,Low,Assistant, Sales Executive ,High,Married,4121.174635801204,23683,3,No,18,"3,0",Medium,Low,7.0,5,"3,0",2,2,2,Yes
40,No,Unknown,804.0, Research & Development ,2,Primary,Unknown,High,Female,86.0,Low,Entry Level, Research Scientist ,High,Single,3113.1297191808303,22929,0,No,20,"4,0",High,Zero,5.0,2,"2,0",4,2,3,No
29,No,Unknown,1090.0, Sales ,10,High School,Unknown,High,Male,83.0,Medium,Entry Level, Sales Representative ,Low,Unknown,2297.0,17967,1,No,14,"3,0",High,Medium,4.940684852828516,2,"3,0",2,2,2,No
53,No,Unknown,346.0, Research & Development ,6,High School,"769,0",High,Male,86.0,Medium,Assistant, Laboratory Technician ,High,Single,2450.0,10919,2,No,17,"3,0",High,Zero,19.0,4,"3,0",2,2,2,No
23,No,Travel Rarely,310.0, Research & Development ,12,Primary,Unknown,Very Low,Male,79.0,High,Entry Level, Research Scientist ,Medium,Single,6399.663530605464,19630,1,No,18,"3,0",High,Zero,11.52060986020989,3,"3,0",2,0,2,No
55,Yes,Unknown,725.0, Research & Development ,2,High School,Unknown,High,Male,78.0,Medium,Director, Manager ,Very Low,Unknown,12689.556427074385,21199,5,Yes,13,"3,0",High,Low,24.0,2,"3,0",5,1,4,No
26,No,Travel Frequently,575.0, Research & Development ,1,Secondary,"792,0",Very Low,Female,71.0,Very Low,Entry Level, Laboratory Technician ,High,Unknown,6399.663530605464,5288,3,No,14,"3,0",Very Low,Low,11.52060986020989,2,"3,0",2,2,0,Yes
34,No,Travel Rarely,182.0, Research & Development ,1,Bachelor's,"797,0",Low,Female,72.0,High,Entry Level, Research Scientist ,High,Single,6399.663530605464,13551,2,No,16,"3,0",Medium,Zero,11.52060986020989,2,"3,0",4,1,3,No
27,No,Unknown,829.0, Research & Development ,8,Primary,"800,0",Medium,Male,84.0,Medium,Assistant, Sales Executive ,High,Married,4342.0,24008,0,No,19,"3,0",Low,Low,5.0,3,"3,0",4,1,1,Yes
35,No,Travel Rarely,384.0, Research & Development ,8,Bachelor's,Unknown,Very Low,Female,72.0,Medium,Entry Level, Sales Representative ,High,Unknown,2572.0,20317,1,No,16,"3,0",Low,Low,3.0,1,"2,0",3,0,2,Yes
30,No,Travel Rarely,921.0, Research & Development ,18,High School,"806,0",High,Male,38.0,Very Low,Entry Level, Laboratory Technician ,Medium,Married,4121.174635801204,24375,3,No,21,"3,0",Medium,Medium,7.0,2,"3,0",2,0,2,Yes
34,No,Unknown,1111.0, Research & Development ,8,Secondary,Unknown,Medium,Female,93.0,Medium,Assistant, Sales Executive ,Very Low,Unknown,6500.0,13305,5,No,17,"3,0",Low,Low,11.680716128004722,1,"3,0",3,1,2,Yes
52,No,Travel Rarely,1325.0, Research & Development ,25,Bachelor's,"813,0",Low,Female,82.0,Medium,Assistant, Laboratory Technician ,Medium,Unknown,3149.0,21821,8,No,20,"4,0",Low,Low,9.0,3,"3,0",5,1,4,Yes
33,Yes,Travel Rarely,118.0, Research & Development ,16,High School,"819,0",Very Low,Female,69.0,Medium,Assistant, Sales Executive ,Very Low,Single,5324.0,26507,5,No,15,"3,0",Medium,Zero,9.794854415036076,3,"3,0",3,0,2,No
35,No,Travel Rarely,1258.0, Research & Development ,20,Bachelor's,Unknown,Low,Female,40.0,High,Entry Level, Research Scientist ,Medium,Single,4121.174635801204,13301,3,No,13,"3,0",Medium,Zero,7.0,0,"3,0",2,2,2,No
