,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
910,22,Yes,,1368.0, Research & Development ,25,Primary,"593,0",Medium,Male,99.0,Low,Entry Level, Laboratory Technician ,Medium,Single,3894.0,9129,5,No,16,"3,0",Medium,Zero,4.0,3,"3,0",2,1,2,Yes
911,29,No,Travel Rarely,232.0,,19,High School,"611,0",High,Male,34.0,Medium,Assistant, Manufacturing Director ,High,Divorced,4262.0,22645,4,No,12,"3,0",Low,Medium,8.0,2,"4,0",3,1,2,Yes
912,46,No,Travel Frequently,1034.0, Research & Development ,18,Primary,"624,0",Very Low,Female,86.0,Medium,Coordinator, Healthcare Representative ,Medium,Married,10527.0,8984,5,No,11,"3,0",High,Zero,,3,"2,0",2,1,2,Yes
913,32,Yes,,1474.0, Sales ,11,Bachelor's,"631,0",High,Male,,High,Assistant, Sales Executive ,Medium,,,23914,8,,12,"3,0",High,Zero,,2,"3,0",4,1,2,Yes
914,24,No,,,,24,High School,"632,0",High,Male,38.0,Medium,Entry Level, Sales Representative ,High,,2400.0,5530,0,No,13,"3,0",Medium,Medium,3.0,3,"3,0",2,2,1,No
915,35,No,Travel Rarely,538.0,,25,Secondary,"652,0",Very Low,Male,54.0,Low,Assistant, Laboratory Technician ,High,Single,3681.0,14004,4,No,14,"3,0",High,Zero,,3,"3,0",3,0,2,No
916,42,No,,622.0,,2,Bachelor's,"659,0",Medium,Female,81.0,Medium,Assistant, Healthcare Representative ,High,Married,,5718,1,No,13,"3,0",Low,Medium,10.0,4,"3,0",10,2,2,Yes
917,48,No,Travel Rarely,1236.0,,1,Bachelor's,"664,0",High,Female,40.0,Low,Manager, Manager ,Very Low,Married,,17997,7,No,11,"3,0",Very Low,Low,21.0,3,"1,0",3,0,2,Yes
918,44,No,Travel Rarely,1112.0,,1,Bachelor's,"665,0",Very Low,Female,50.0,Low,Assistant, Human Resources ,Medium,,,26894,4,No,11,,Low,Zero,10.0,1,"4,0",2,0,2,Yes
919,34,No,,204.0, Sales ,14,High School,"666,0",Medium,Female,31.0,Medium,Entry Level, Sales Representative ,Medium,,,2912,1,Yes,18,"3,0",High,Medium,8.0,3,"3,0",8,0,6,Yes
920,21,No,,1343.0,,22,Primary,,Medium,Male,49.0,Medium,Entry Level, Sales Representative ,Medium,,3447.0,24444,1,,11,,Medium,Zero,,2,"3,0",3,1,2,Yes
921,44,No,Travel Rarely,1315.0,,3,Bachelor's,"671,0",High,Male,35.0,Medium,Director, Manager ,High,,19513.0,9358,4,,12,"3,0",Very Low,Low,26.0,2,"4,0",2,0,1,Yes
922,22,No,Travel Rarely,,,6,Primary,"675,0",Very Low,Male,69.0,Medium,Entry Level, Research Scientist ,Medium,Married,,12145,0,,20,"4,0",High,Zero,,3,"3,0",2,2,2,Yes
923,26,No,Travel Rarely,991.0,,6,High School,"686,0",Medium,Female,71.0,Medium,Entry Level, Laboratory Technician ,High,,2659.0,17759,1,Yes,13,,Medium,Low,,2,"3,0",3,0,2,No
924,36,No,,913.0,,9,Secondary,"699,0",Low,Male,48.0,Low,Assistant, Manufacturing Director ,Low,,8847.0,13934,2,Yes,11,"3,0",Medium,Low,13.0,2,"3,0",3,0,2,Yes
925,27,No,,1115.0,,3,Bachelor's,,Very Low,Male,54.0,Low,Entry Level, Research Scientist ,High,Single,2045.0,15174,0,,13,"3,0",High,Zero,5.0,0,"3,0",4,1,1,Yes
926,23,No,Travel Rarely,885.0,,4,High School,"705,0",Very Low,Male,58.0,High,Entry Level, Research Scientist ,Very Low,,,8544,2,,16,"3,0",Very Low,Low,5.0,3,"4,0",3,0,2,No
927,25,No,,810.0,,8,High School,"707,0",High,Male,57.0,High,Assistant, Sales Executive ,Low,,4851.0,15678,0,No,22,"4,0",Medium,Low,4.0,4,"3,0",3,1,2,No
928,48,No,,817.0,,14,Primary,"712,0",Very Low,Male,56.0,High,Assistant, Sales Executive ,Low,Married,8120.0,18597,3,,12,"3,0",High,Zero,,3,"3,0",2,2,2,Yes
929,24,Yes,Travel Rarely,693.0,,3,Secondary,,Very Low,Female,65.0,Medium,Assistant, Sales Executive ,Medium,Single,4577.0,24785,9,No,14,"3,0",Very Low,Zero,,3,"3,0",2,2,0,Yes
930,60,No,Travel Rarely,1179.0,,16,Bachelor's,"732,0",Very Low,Male,84.0,Medium,Assistant, Sales Executive ,Very Low,Single,5405.0,11924,8,No,14,"3,0",High,Zero,10.0,1,"3,0",2,2,2,No
931,50,No,,316.0,,8,Bachelor's,"738,0",High,Male,54.0,Medium,Entry Level, Sales Representative ,Low,Married,,9983,7,No,15,"3,0",High,Low,4.0,2,"3,0",2,2,2,Yes
932,44,No,Non Travel,381.0,,24,High School,"744,0",Very Low,Male,49.0,Very Low,Entry Level, Laboratory Technician ,Medium,Single,3708.0,2104,2,,14,"3,0",Medium,Zero,9.0,5,"3,0",5,1,4,No
933,47,No,Travel Frequently,217.0,,3,High School,"746,0",High,Female,49.0,Medium,Manager, Sales Executive ,Medium,Divorced,13770.0,10225,9,Yes,12,"3,0",High,Medium,28.0,2,"2,0",22,11,13,Yes
934,42,Yes,,933.0,,19,High School,"752,0",Medium,Male,57.0,High,Entry Level, Research Scientist ,Medium,Divorced,,20366,6,,12,"3,0",High,Zero,,2,"3,0",2,2,2,Yes
935,43,No,Travel Frequently,775.0,,15,High School,"754,0",High,Male,47.0,Low,Assistant, Sales Executive ,High,Married,,23683,3,,18,,Medium,Low,7.0,5,"3,0",2,2,2,Yes
936,40,No,,804.0,,2,Primary,,High,Female,86.0,Low,Entry Level, Research Scientist ,High,Single,,22929,0,,20,"4,0",High,Zero,5.0,2,"2,0",4,2,3,No
937,29,No,,1090.0, Sales ,10,High School,,High,Male,83.0,Medium,Entry Level, Sales Representative ,Low,,2297.0,17967,1,No,14,"3,0",High,Medium,,2,"3,0",2,2,2,No
938,53,No,,346.0,,6,High School,"769,0",High,Male,86.0,Medium,Assistant, Laboratory Technician ,High,Single,2450.0,10919,2,,17,"3,0",High,Zero,19.0,4,"3,0",2,2,2,No
939,23,No,Travel Rarely,310.0, Research & Development ,12,Primary,,Very Low,Male,79.0,High,Entry Level, Research Scientist ,Medium,Single,,19630,1,,18,"3,0",High,Zero,,3,"3,0",2,0,2,No
940,55,Yes,,725.0,,2,High School,,High,Male,78.0,Medium,Director, Manager ,Very Low,,,21199,5,Yes,13,"3,0",High,Low,24.0,2,"3,0",5,1,4,No
941,26,No,Travel Frequently,575.0,,1,Secondary,"792,0",Very Low,Female,71.0,Very Low,Entry Level, Laboratory Technician ,High,,,5288,3,No,14,"3,0",Very Low,Low,,2,"3,0",2,2,0,Yes
942,34,No,Travel Rarely,182.0,,1,Bachelor's,"797,0",Low,Female,72.0,High,Entry Level, Research Scientist ,High,Single,,13551,2,No,16,"3,0",Medium,Zero,,2,"3,0",4,1,3,No
943,27,No,,829.0,,8,Primary,"800,0",Medium,Male,84.0,Medium,Assistant, Sales Executive ,High,Married,4342.0,24008,0,,19,"3,0",Low,Low,5.0,3,"3,0",4,1,1,Yes
944,35,No,Travel Rarely,384.0,,8,Bachelor's,,Very Low,Female,72.0,Medium,Entry Level, Sales Representative ,High,,2572.0,20317,1,No,16,"3,0",Low,Low,3.0,1,"2,0",3,0,2,Yes
945,30,No,Travel Rarely,921.0,,18,High School,"806,0",High,Male,38.0,Very Low,Entry Level, Laboratory Technician ,Medium,Married,,24375,3,No,21,,Medium,Medium,7.0,2,"3,0",2,0,2,Yes
946,34,No,,1111.0,,8,Secondary,,Medium,Female,93.0,Medium,Assistant, Sales Executive ,Very Low,,6500.0,13305,5,No,17,"3,0",Low,Low,,1,"3,0",3,1,2,Yes
947,52,No,Travel Rarely,1325.0, Research & Development ,25,Bachelor's,"813,0",Low,Female,82.0,Medium,Assistant, Laboratory Technician ,Medium,,3149.0,21821,8,,20,"4,0",Low,Low,9.0,3,"3,0",5,1,4,Yes
948,33,Yes,Travel Rarely,118.0,,16,High School,"819,0",Very Low,Female,69.0,Medium,Assistant, Sales Executive ,Very Low,Single,5324.0,26507,5,,15,"3,0",Medium,Zero,,3,"3,0",3,0,2,No
949,35,No,Travel Rarely,1258.0, Research & Development ,20,Bachelor's,,Low,Female,40.0,High,Entry Level, Research Scientist ,Medium,Single,,13301,3,No,13,"3,0",Medium,Zero,7.0,0,"3,0",2,2,2,No
950,28,Yes,,890.0,,2,Bachelor's,,Medium,Male,,Medium,Entry Level, Research Scientist ,Medium,Single,4382.0,16374,6,No,17,"3,0",High,Zero,5.0,3,"2,0",2,2,1,Yes
951,36,No,Travel Rarely,1041.0,,13,High School,,Medium,Male,36.0,Medium,Entry Level, Human Resources ,Low,Married,,25527,4,,13,"3,0",Low,Low,,2,"3,0",5,0,4,Yes
952,34,No,Travel Frequently,702.0, Research & Development ,16,Bachelor's,"838,0",Medium,Female,100.0,Low,Entry Level, Research Scientist ,High,Single,2553.0,8306,1,No,16,"3,0",Medium,Zero,6.0,3,"3,0",5,1,3,Yes
953,34,No,,829.0,,3,Secondary,"847,0",Medium,Male,,Medium,Entry Level, Human Resources ,High,,,2243,0,,19,"3,0",Medium,Low,4.0,1,"1,0",3,0,2,No
954,44,No,Travel Rarely,625.0,,4,High School,"852,0",High,Male,50.0,Medium,Assistant, Healthcare Representative ,Low,Single,5933.0,5197,9,,12,"3,0",High,Zero,10.0,2,"2,0",5,2,3,Yes
955,32,No,,,,13,Bachelor's,"859,0",Low,Male,73.0,Medium,Assistant, Sales Executive ,High,Divorced,4403.0,9250,2,,11,"3,0",Medium,Low,8.0,3,"2,0",5,0,3,Yes
956,53,No,,661.0,,7,Secondary,,Very Low,Female,78.0,Low,Coordinator, Sales Executive ,High,Married,10934.0,20715,7,Yes,18,"3,0",High,Low,35.0,3,"3,0",5,0,4,No
957,22,No,,,,1,Secondary,"872,0",High,Male,,Low,Assistant, Manufacturing Director ,High,,,19146,6,,22,"4,0",Very Low,Medium,4.0,2,"1,0",2,2,2,No
958,44,No,Travel Rarely,986.0,,8,Bachelor's,"874,0",Very Low,Male,62.0,High,Entry Level, Laboratory Technician ,High,,,5044,2,Yes,24,"4,0",Medium,Low,10.0,2,"2,0",3,0,2,No
959,35,Yes,Travel Frequently,,,25,Bachelor's,"881,0",High,Female,96.0,Medium,Entry Level, Research Scientist ,Low,Divorced,2022.0,16612,1,,19,"3,0",Very Low,Low,10.0,3,"2,0",10,7,8,Yes
960,25,No,,583.0,,4,Primary,"885,0",Medium,Male,87.0,Low,Assistant, Sales Executive ,Very Low,,4256.0,18154,1,No,12,"3,0",Very Low,Zero,5.0,1,"4,0",5,0,3,No
961,49,No,Travel Rarely,1418.0,,1,High School,,Medium,Female,36.0,Medium,Entry Level, Research Scientist ,Very Low,,3580.0,10554,2,No,16,"3,0",Low,Low,7.0,2,"3,0",4,0,2,No
962,24,No,Non Travel,1269.0,,19,Primary,"888,0",Very Low,Male,,Low,Entry Level, Laboratory Technician ,High,,,10778,0,,17,"3,0",High,Zero,,2,"2,0",5,3,4,No
963,38,No,Travel Rarely,395.0, Sales ,9,High School,"893,0",Low,Male,98.0,Low,Entry Level, Sales Representative ,Low,,2899.0,12102,0,,19,"3,0",High,Low,3.0,3,"3,0",2,1,2,Yes
964,29,Yes,Travel Rarely,341.0,,1,High School,"896,0",Low,Female,48.0,Low,Entry Level, Sales Representative ,Medium,,,23522,6,Yes,19,"3,0",Medium,High,5.0,3,"3,0",3,0,2,No
965,43,No,Travel Frequently,,,1,High School,"902,0",High,Female,33.0,Medium,Assistant, Healthcare Representative ,High,Married,5562.0,21782,4,,13,"3,0",Low,Low,12.0,2,"2,0",5,2,2,Yes
966,28,No,Travel Rarely,821.0,,5,Bachelor's,"916,0",Very Low,Male,98.0,Medium,Assistant, Sales Executive ,High,Single,,24252,1,,14,"3,0",Low,Zero,4.0,3,"3,0",4,0,2,No
967,20,Yes,Travel Rarely,500.0,,2,High School,"922,0",Medium,Female,49.0,Low,Entry Level, Sales Representative ,Medium,Single,,22052,1,,13,"3,0",High,Zero,2.0,3,"2,0",2,0,2,Yes
968,47,No,,1454.0,,2,Bachelor's,"925,0",High,Female,65.0,Low,Entry Level, Sales Representative ,High,Single,,13137,1,Yes,18,"3,0",Very Low,Zero,3.0,3,"2,0",3,1,2,Yes
969,22,Yes,Travel Rarely,617.0,,3,Primary,,Low,Female,34.0,Medium,Assistant, Manufacturing Director ,Medium,Married,,10022,0,Yes,19,"3,0",Very Low,Low,4.0,3,"4,0",3,0,2,Yes
970,28,No,,995.0,,9,High School,"930,0",Medium,Female,77.0,Medium,Entry Level, Research Scientist ,Medium,Divorced,2377.0,9834,5,No,18,"3,0",Low,Low,6.0,2,"3,0",2,2,2,Yes
971,39,Yes,,1122.0, Research & Development ,6,High School,,High,Male,70.0,Medium,Entry Level, Laboratory Technician ,Very Low,Married,2404.0,4303,7,,21,"4,0",High,Zero,,2,"1,0",2,2,2,Yes
972,33,No,Travel Rarely,1198.0, Research & Development ,1,Bachelor's,"939,0",Medium,Male,100.0,Low,Entry Level, Research Scientist ,Very Low,Single,2799.0,3339,3,,11,"3,0",Low,Zero,,1,"3,0",3,0,2,No
973,36,No,Travel Rarely,188.0, Research & Development ,7,Bachelor's,,Low,Male,65.0,Medium,Entry Level, Research Scientist ,High,Single,,23293,2,,18,"3,0",Medium,Zero,8.0,6,"3,0",6,0,1,Yes
974,35,No,Travel Rarely,1219.0,,48,High School,"975,0",Medium,Female,86.0,Medium,Assistant, Sales Executive ,Medium,,,6179,1,,16,"3,0",Low,Zero,5.0,3,"3,0",5,1,0,Yes
975,31,Yes,,335.0,,9,Secondary,"991,0",Medium,Male,46.0,Low,Entry Level, Research Scientist ,Very Low,Single,,10322,0,Yes,22,"4,0",Very Low,Zero,4.0,0,"3,0",3,1,2,No
976,33,No,Travel Rarely,461.0,,13,Primary,"995,0",Low,Female,53.0,Medium,Entry Level, Research Scientist ,High,Single,3452.0,17241,3,,18,"3,0",Very Low,Zero,5.0,4,"3,0",3,0,2,No
977,27,No,,1134.0,,24,Bachelor's,"1001,0",Low,Female,37.0,Medium,Entry Level, Laboratory Technician ,Low,Married,2811.0,12086,9,No,14,"3,0",Low,Low,4.0,2,"3,0",2,2,2,No
978,30,Yes,Travel Rarely,138.0,,22,High School,,Very Low,Female,48.0,Medium,Entry Level, Research Scientist ,Medium,Married,,11539,4,,11,"3,0",Low,Zero,,2,,5,0,1,Yes
979,24,No,,1206.0,,17,Primary,,High,Female,41.0,Low,Assistant, Manufacturing Director ,Medium,Divorced,4377.0,24117,1,No,15,"3,0",Low,Medium,5.0,6,"3,0",4,3,2,No
980,35,Yes,Travel Rarely,622.0, Research & Development ,14,Bachelor's,"1010,0",Medium,Male,39.0,Low,Entry Level, Laboratory Technician ,Low,Divorced,,10074,1,Yes,24,"4,0",High,Low,5.0,2,"1,0",4,0,2,No
981,30,Yes,,109.0,,5,High School,"1017,0",Low,Female,60.0,Medium,Entry Level, Laboratory Technician ,Low,,,25725,0,,17,"3,0",Very Low,Zero,4.0,3,"3,0",3,1,2,Yes
982,48,No,Travel Rarely,277.0, Research & Development ,6,High School,"1022,0",Very Low,Male,97.0,Low,Assistant, Healthcare Representative ,Medium,,4240.0,13119,2,No,13,"3,0",High,Zero,19.0,0,"3,0",2,2,2,Yes
983,41,No,Travel Rarely,549.0,,7,Secondary,,High,Female,42.0,Medium,Assistant, Manufacturing Director ,Medium,,,23371,6,,14,"3,0",Low,Zero,8.0,6,"3,0",2,2,1,No
984,27,No,,1055.0, Research & Development ,2,Bachelor's,"1027,0",Very Low,Female,47.0,Medium,Assistant, Manufacturing Director ,High,,4227.0,4658,0,,18,"3,0",Low,Low,,2,,3,2,2,Yes
985,35,No,Travel Rarely,802.0, Research & Development ,10,High School,"1028,0",Low,Male,45.0,Medium,Entry Level, Laboratory Technician ,High,,3917.0,9541,1,No,20,"4,0",Very Low,Low,3.0,4,"2,0",3,1,2,No
986,26,Yes,Non Travel,265.0,,29,Secondary,"1037,0",Low,Male,79.0,Very Low,Assistant, Sales Executive ,Very Low,Single,4969.0,21813,8,No,18,"3,0",High,Zero,,6,"3,0",2,2,2,Yes
987,33,No,Non Travel,1038.0, Sales ,8,Primary,"1044,0",Low,Female,,Low,Entry Level, Sales Representative ,High,,,21437,0,,19,"3,0",High,Zero,,2,"2,0",2,2,2,No
988,26,Yes,,342.0,,2,High School,"1053,0",Very Low,Male,57.0,Medium,Entry Level, Research Scientist ,Very Low,Married,2042.0,15346,6,,14,"3,0",Low,Low,6.0,2,"3,0",3,1,2,Yes
989,38,No,Travel Frequently,1186.0,,3,Bachelor's,,Medium,Male,44.0,Medium,Entry Level, Research Scientist ,Medium,,2821.0,2997,3,No,16,"3,0",Very Low,Low,8.0,2,"3,0",2,2,2,No
990,46,No,,430.0,,47,Bachelor's,"1069,0",High,Male,40.0,Medium,Director, Research Director ,High,,,21445,9,No,17,"3,0",High,Medium,23.0,0,"3,0",2,2,2,Yes
991,20,Yes,,769.0,,9,High School,"1077,0",High,Female,54.0,Medium,Entry Level, Sales Representative ,High,Single,,17205,1,Yes,14,"3,0",Low,Zero,2.0,3,"3,0",2,0,2,Yes
992,30,No,,1176.0,,20,High School,"1084,0",Low,Male,85.0,Medium,Assistant, Manufacturing Director ,Very Low,Married,9957.0,9096,0,,15,"3,0",Medium,Low,7.0,1,"2,0",6,0,2,No
993,27,No,Non Travel,1277.0,,8,Postgraduate,"1094,0",Very Low,Male,87.0,Very Low,Entry Level, Laboratory Technician ,Medium,Married,,5869,1,,19,"3,0",High,High,3.0,4,,3,1,2,No
994,55,No,,1091.0,,2,Primary,"1096,0",High,Male,65.0,Medium,Coordinator, Manufacturing Director ,Low,Married,,15813,3,No,18,"3,0",Low,Low,23.0,4,"3,0",3,1,2,Yes
995,33,No,Travel Rarely,654.0,,5,High School,"1099,0",High,Male,34.0,Low,Coordinator, Healthcare Representative ,High,,,21214,4,No,15,"3,0",Medium,Low,,2,"3,0",3,1,2,Yes
996,28,No,,895.0,,15,Secondary,"1102,0",Very Low,Male,50.0,Medium,Entry Level, Laboratory Technician ,Medium,,2207.0,22482,1,No,16,"3,0",High,Low,4.0,5,"2,0",4,2,2,Yes
997,34,No,,618.0,,3,Primary,"1103,0",Very Low,Male,45.0,Medium,Assistant, Healthcare Representative ,High,,7756.0,22266,0,No,17,"3,0",Medium,Zero,,1,"2,0",6,0,4,Yes
998,33,Yes,,1017.0,,25,High School,"1108,0",Very Low,Male,55.0,Low,Entry Level, Research Scientist ,Low,Single,,2993,4,Yes,20,"4,0",Low,Zero,5.0,0,"3,0",2,2,2,No
999,33,No,,970.0,,7,High School,"1114,0",High,Female,30.0,Medium,Assistant, Sales Executive ,Low,Married,,13401,0,No,17,"3,0",Medium,Low,4.0,3,"3,0",3,0,2,No
1000,21,No,,984.0,,1,Primary,"1131,0",High,Female,70.0,Low,Entry Level, Research Scientist ,Low,Single,2070.0,25326,1,Yes,11,"3,0",Medium,Zero,2.0,6,"4,0",2,2,2,Yes
1001,31,No,Travel Frequently,793.0,,20,High School,"1135,0",Medium,Male,67.0,High,Entry Level, Sales Representative ,High,Married,2791.0,21981,0,No,12,,Very Low,Low,3.0,4,"3,0",2,2,2,Yes
1002,35,No,,1182.0,,11,Secondary,,High,Male,54.0,Medium,Assistant, Sales Executive ,High,Divorced,,18500,1,,11,"3,0",High,Low,5.0,3,"3,0",5,0,2,Yes
1003,34,No,,1003.0,,2,Secondary,"1140,0",High,Male,95.0,Medium,Assistant, Manufacturing Director ,Medium,Single,,15834,2,No,11,"3,0",High,Zero,,3,,3,0,2,Yes
1004,33,Yes,,603.0,,9,Bachelor's,"1157,0",Very Low,Female,77.0,Medium,Assistant, Sales Executive ,Very Low,Single,8224.0,18385,0,,17,"3,0",Very Low,Zero,6.0,3,"3,0",5,0,3,No
1005,31,Yes,,874.0, Research & Development ,15,High School,"1160,0",Medium,Male,72.0,Medium,Entry Level, Laboratory Technician ,Medium,,2610.0,6233,1,No,12,"3,0",Medium,Low,,5,"2,0",2,2,2,Yes
1006,37,No,Travel Rarely,367.0,,25,Secondary,"1161,0",Medium,Female,52.0,Low,Assistant, Healthcare Representative ,High,,5731.0,17171,7,No,13,"3,0",Medium,Medium,9.0,2,"3,0",6,1,3,Yes
1007,27,No,Travel Rarely,199.0,,6,High School,"1162,0",High,Male,55.0,Low,Entry Level, Research Scientist ,Medium,Married,2539.0,7950,1,No,13,,Medium,Low,4.0,0,"3,0",4,2,2,Yes
1008,35,No,Travel Frequently,,,4,Bachelor's,"1185,0",High,Male,,Low,Entry Level, Laboratory Technician ,High,Married,2376.0,26537,1,,13,"3,0",Low,Low,2.0,2,"4,0",2,2,2,Yes
1009,56,No,,718.0,,4,Bachelor's,,High,Female,92.0,Medium,Director, Manager ,Very Low,Divorced,,18575,4,No,13,"3,0",High,Low,28.0,2,"3,0",5,4,2,Yes
1010,45,No,,1457.0, Research & Development ,7,High School,"1195,0",Very Low,Female,83.0,Medium,Entry Level, Research Scientist ,Medium,,,20100,4,Yes,19,"3,0",Medium,Low,,2,,3,0,2,Yes
1011,20,No,Travel Rarely,805.0,,3,High School,,Very Low,Male,87.0,Low,Entry Level, Laboratory Technician ,Medium,Single,,12828,1,,12,"3,0",Very Low,Zero,2.0,2,"2,0",2,1,2,Yes
1012,50,No,Travel Frequently,1421.0,,2,High School,,High,Female,30.0,Medium,Manager, Manager ,Very Low,,,9490,2,No,22,"4,0",Medium,Low,,3,,2,2,2,Yes
1013,46,No,,1450.0,,15,Secondary,"1217,0",High,Male,52.0,Medium,Director, Research Director ,Low,,19081.0,10849,5,,11,"3,0",Very Low,Low,25.0,2,"3,0",4,0,3,Yes
1014,32,No,,116.0,,13,High School,"1234,0",Medium,Female,77.0,Low,Entry Level, Laboratory Technician ,Low,Married,2743.0,7331,1,No,20,"4,0",Medium,Low,2.0,2,"3,0",2,2,2,Yes
1015,35,No,,1212.0,,8,Secondary,,Medium,Female,78.0,Low,Coordinator, Sales Executive ,High,Married,,13755,4,,11,"3,0",Low,Low,16.0,6,"2,0",13,4,12,No
1016,29,No,,1010.0,,1,High School,,Very Low,Female,97.0,Medium,Entry Level, Research Scientist ,High,Divorced,3760.0,5598,1,No,15,"3,0",Very Low,High,3.0,5,,3,1,2,Yes
1017,21,Yes,Travel Frequently,,,10,Secondary,,Very Low,Female,45.0,Low,Entry Level, Laboratory Technician ,Medium,,,25308,1,,20,"4,0",Medium,Zero,2.0,2,"1,0",2,2,2,Yes
1018,34,No,Travel Rarely,131.0,,2,High School,,Medium,Female,86.0,Medium,Assistant, Sales Executive ,Very Low,,4538.0,6039,0,,12,"3,0",High,Zero,4.0,3,"3,0",3,0,2,Yes
1019,28,No,,791.0,,1,Bachelor's,"1286,0",High,Male,44.0,Medium,Entry Level, Laboratory Technician ,Medium,Single,,6842,0,Yes,11,"3,0",Medium,Zero,,2,"2,0",4,0,2,No
1020,35,No,Travel Rarely,735.0,,6,Primary,"1291,0",Medium,Male,66.0,Medium,Entry Level, Research Scientist ,Medium,Married,,6020,0,Yes,14,,High,Zero,4.0,3,"3,0",3,2,2,No
1021,28,No,Travel Frequently,193.0,,2,High School,,High,Male,52.0,Low,Entry Level, Laboratory Technician ,High,Married,3867.0,14222,1,,12,"3,0",Low,Low,,2,"3,0",2,2,2,No
1022,28,No,Travel Rarely,640.0,,1,High School,"1301,0",High,Male,84.0,Medium,Entry Level, Research Scientist ,Very Low,Single,2080.0,4732,2,,11,"3,0",Low,Zero,5.0,2,"2,0",3,1,2,No
1023,25,No,,266.0, Research & Development ,1,High School,"1303,0",High,Female,40.0,Medium,Entry Level, Research Scientist ,Low,Single,2096.0,18830,1,,18,"3,0",High,Zero,,3,"2,0",2,2,1,No
1024,58,No,,848.0,,23,Bachelor's,"1308,0",Very Low,Male,88.0,Medium,Entry Level, Research Scientist ,Medium,,,26076,1,,12,"3,0",High,Medium,,3,"3,0",2,2,2,Yes
1025,39,Yes,,,,23,High School,,Medium,Male,93.0,Medium,Entry Level, Research Scientist ,Very Low,Single,3904.0,22154,0,,13,"3,0",Very Low,Zero,6.0,2,"3,0",5,0,3,No
1026,30,No,Travel Rarely,1138.0,,6,High School,"1311,0",Very Low,Female,48.0,Low,Assistant, Laboratory Technician ,High,Married,4627.0,23631,0,No,12,"3,0",Very Low,Low,10.0,6,"3,0",9,6,7,Yes
1027,50,No,,,,46,High School,"1317,0",High,Female,43.0,Medium,Manager, Research Director ,Very Low,Married,,22422,4,,11,"3,0",Low,Zero,,2,,3,1,2,Yes
1028,41,No,,256.0,,10,Secondary,"1329,0",Medium,Male,40.0,Very Low,Assistant, Sales Executive ,Low,Single,,22074,1,No,13,"3,0",Very Low,Zero,19.0,4,"3,0",19,11,9,Yes
1029,31,Yes,,,,1,High School,"1331,0",High,Female,54.0,Medium,Entry Level, Sales Representative ,Low,,2302.0,8319,1,Yes,11,"3,0",Very Low,Zero,,2,"4,0",3,2,2,No
1030,44,Yes,,935.0,,3,High School,"1333,0",Very Low,Male,89.0,Medium,Entry Level, Laboratory Technician ,Very Low,,,14669,4,No,12,,Medium,Zero,10.0,4,"4,0",3,1,2,Yes
1031,40,No,Non Travel,458.0, Research & Development ,16,Secondary,,Medium,Male,74.0,Medium,Entry Level, Research Scientist ,Medium,Divorced,,8532,9,No,16,"3,0",Low,Low,6.0,0,"3,0",4,0,0,Yes
1032,25,No,Travel Rarely,882.0, Research & Development ,19,Primary,"1358,0",High,Male,67.0,Medium,Entry Level, Laboratory Technician ,High,Married,,9075,3,,11,"3,0",Medium,High,,6,"2,0",3,1,2,No
1033,40,No,Travel Rarely,329.0,,1,Bachelor's,"1361,0",Low,Male,88.0,Medium,Entry Level, Laboratory Technician ,Low,,,6762,3,No,22,"4,0",Medium,Low,7.0,3,"3,0",4,0,3,Yes
1034,51,No,Travel Rarely,,,11,Secondary,,High,Female,82.0,Low,Manager, Manufacturing Director ,Low,,,24439,3,No,16,"3,0",Low,Zero,,1,"2,0",5,0,3,Yes
1035,27,No,Travel Frequently,793.0,,2,Primary,"1371,0",High,Male,43.0,Very Low,Assistant, Sales Executive ,High,Single,5071.0,20392,3,No,20,"4,0",Low,Zero,,3,"3,0",6,0,0,No
1036,35,Yes,,662.0,,18,Bachelor's,"1380,0",High,Female,67.0,Medium,Assistant, Sales Executive ,Medium,Married,,23288,0,,18,"3,0",Medium,Low,5.0,0,"2,0",4,3,2,Yes
1037,38,No,,693.0,,7,High School,,High,Male,57.0,High,Entry Level, Research Scientist ,Medium,Divorced,,15748,1,No,11,"3,0",High,High,4.0,2,"3,0",4,0,3,Yes
1038,31,Yes,,,,22,Bachelor's,"1389,0",High,Male,98.0,Medium,Assistant, Manufacturing Director ,Medium,Married,,21057,1,,15,"3,0",High,Medium,10.0,3,"2,0",10,6,7,Yes
1039,51,No,,541.0,,2,High School,,Low,Male,52.0,Medium,Coordinator, Sales Executive ,Low,,10596.0,15395,2,,11,"3,0",Low,Zero,14.0,5,"3,0",4,3,2,Yes
1040,41,No,,1200.0,,22,High School,"1392,0",High,Female,75.0,Medium,Assistant, Research Scientist ,High,,5467.0,13953,3,,14,"3,0",Very Low,Medium,12.0,4,"2,0",6,3,3,No
